time,open,high,low,close,volume,spread,real_volume
2017-02-08,1045.77,1063.99,1019.01,1045.72,267694,0,0
2017-02-09,1045.73,1068.26,928.06,968.75,504998,0,0
2017-02-13,1005.81,1005.81,995.74,997.53,10072,0,0
2017-02-14,1003.43,1003.43,1003.43,1003.43,1,0,0
2017-02-15,1008.15,1009.03,1008.15,1009.03,881,0,0
2017-02-16,1030.44,1031.92,1030.44,1031.91,1491,0,0
2017-02-20,1055.24,1055.24,1055.24,1055.24,1,0,0
2017-02-21,1113.91,1113.91,1113.91,1113.91,1,0,0
2017-02-22,1122.64,1122.64,1122.64,1122.64,1,0,0
2017-02-23,1148.07,1170.0,1146.73,1170.0,3,0,0
2017-02-27,1189.67,1189.67,1189.67,1189.67,1,0,0
2017-02-28,1180.26,1188.5,1175.4,1188.5,4862,0,0
2017-03-01,1192.77,1220.73,1192.77,1217.59,3,0,0
2017-03-02,1255.16,1255.16,1255.16,1255.16,1,0,0
2017-03-06,1272.94,1272.94,1270.83,1270.83,2,0,0
2017-03-07,1237.25,1237.25,1237.25,1237.25,1,0,0
2017-03-08,1230.27,1230.27,1156.15,1156.15,2,0,0
2017-03-09,1202.6,1202.6,1202.6,1202.6,1,0,0
2017-03-10,1256.23,1256.23,1256.23,1256.23,1,0,0
2017-03-13,1242.0,1242.0,1233.16,1233.16,2,0,0
2017-03-14,1238.19,1238.19,1238.19,1238.19,1,0,0
2017-03-15,1239.51,1246.6,1239.51,1246.6,12,0,0
2017-03-16,1157.4,1157.4,1157.4,1157.4,1,0,0
2017-04-18,1197.39,1206.33,1187.32,1196.44,99251,0,0
2017-04-19,1196.47,1203.97,1184.05,1197.45,190404,0,0
2017-04-20,1197.46,1237.33,1195.74,1228.56,211944,0,0
2017-04-21,1228.57,1246.3,1225.67,1235.34,188091,0,0
2017-04-24,1235.41,1247.99,1228.46,1247.38,144424,0,0
2017-04-25,1247.37,1273.98,1245.41,1264.2,190994,0,0
2017-04-26,1264.19,1309.38,1263.06,1281.26,284634,0,0
2017-04-27,1281.28,1335.91,1279.16,1325.19,237994,0,0
2017-04-28,1325.2,1341.01,1292.85,1299.47,377051,0,0
2017-05-01,1342.72,1418.99,1334.87,1385.93,487164,0,0
2017-05-02,1386.0,1474.0,1382.24,1441.65,498604,0,0
2017-05-03,1441.86,1509.97,1425.04,1498.12,513974,0,0
2017-05-04,1498.11,1617.01,1438.95,1532.47,958694,0,0
2017-05-05,1532.46,1602.83,1491.01,1513.07,815621,0,0
2017-05-08,1552.31,1647.06,1549.97,1642.79,846614,0,0
2017-05-09,1642.74,1754.39,1610.07,1713.21,1007764,0,0
2017-05-10,1713.2,1787.99,1676.01,1767.56,632944,0,0
2017-05-11,1767.55,1886.14,1739.04,1823.9,867374,0,0
2017-05-12,1823.89,1825.81,1644.02,1692.83,844001,0,0
2017-05-15,1774.59,1778.0,1676.58,1698.78,895264,0,0
2017-05-16,1697.41,1743.79,1635.11,1694.2,758124,0,0
2017-05-17,1694.19,1833.5,1664.47,1773.46,1168684,0,0
2017-05-18,1771.48,1875.8,1763.89,1872.75,681104,0,0
2017-05-19,1872.76,1948.97,1868.66,1925.3,637021,0,0
2017-05-22,2013.77,2223.92,1996.3,2088.34,1552114,0,0
2017-05-23,2088.35,2267.5,2084.11,2258.53,1260494,0,0
2017-05-24,2259.27,2474.96,2258.53,2412.44,1348554,0,0
2017-05-25,2412.45,2753.73,2215.39,2277.02,3481264,0,0
2017-05-26,2277.03,2592.96,2055.56,2260.29,3039511,0,0
2017-05-29,2169.67,2344.07,2105.81,2284.86,1415904,0,0
2017-05-30,2284.85,2333.06,2154.28,2202.33,1512654,0,0
2017-05-31,2201.52,2328.0,2151.97,2294.07,1247244,0,0
2017-06-01,2296.13,2450.29,2292.71,2403.67,1186434,0,0
2017-06-02,2403.68,2448.97,2366.53,2436.42,806411,0,0
2017-06-05,2526.48,2693.0,2519.64,2691.99,768054,0,0
2017-06-06,2692.31,2926.99,2686.53,2872.22,1892214,0,0
2017-06-07,2872.21,2887.68,2607.75,2675.68,1621874,0,0
2017-06-08,2675.69,2809.0,2607.63,2800.97,1358664,0,0
2017-06-09,2800.69,2862.24,2775.17,2823.66,740061,0,0
2017-06-12,2948.6,2973.99,2474.52,2652.44,2463464,0,0
2017-06-13,2652.45,2777.07,2632.29,2698.51,1490804,0,0
2017-06-14,2698.52,2794.5,2315.34,2444.71,3030274,0,0
2017-06-15,2445.55,2509.0,2114.5,2417.06,12072818,0,0
2017-06-16,2417.09,2471.98,2301.62,2461.5,2271879,0,0
2017-06-19,2548.01,2587.0,2480.0,2561.5,1799219,0,0
2017-06-20,2561.0,2761.93,2547.68,2723.75,4464434,0,0
2017-06-21,2723.85,2752.28,2623.58,2644.5,5055952,0,0
2017-06-22,2631.83,2729.25,2561.0,2669.9,7594486,0,0
2017-06-23,2669.46,2718.9,2655.01,2690.04,3604162,0,0
2017-06-26,2458.86,2522.37,2201.0,2267.5,6067274,0,0
2017-06-27,2271.53,2454.0,2251.01,2453.95,5560322,0,0
2017-06-28,2453.91,2588.5,2420.85,2583.53,4496105,0,0
2017-06-29,2582.58,2588.9,2492.0,2541.04,2952979,0,0
2017-06-30,2541.04,2553.58,2481.19,2492.77,3281489,0,0
2017-07-03,2493.07,2578.62,2470.73,2545.14,2687282,0,0
2017-07-04,2545.03,2629.5,2531.15,2567.96,2497028,0,0
2017-07-05,2567.98,2617.9,2545.05,2598.28,2348292,0,0
2017-07-06,2598.27,2619.24,2574.7,2586.27,1627237,0,0
2017-07-07,2586.29,2596.27,2484.91,2503.89,1714970,0,0
2017-07-10,2528.42,2528.6,2354.78,2378.52,2684420,0,0
2017-07-11,2378.53,2402.78,2239.13,2322.14,5627861,0,0
2017-07-12,2322.01,2407.54,2239.01,2367.36,7250703,0,0
2017-07-13,2367.37,2405.79,2302.14,2327.61,2004822,0,0
2017-07-14,2327.6,2342.12,2146.66,2150.83,2934360,0,0
2017-07-17,1854.2,2175.0,1841.71,2163.37,3060779,0,114479999999988552
2017-07-18,2163.18,2380.79,2124.06,2354.96,49701,1201,497009999999950299
2017-07-19,2354.97,2388.01,2205.03,2243.99,62781,1201,627809999999937219
2017-07-20,2244.0,2718.26,2233.45,2718.26,63129,1201,631289999999936871
2017-07-21,2718.29,2945.02,2598.59,2628.93,58319,1201,583189999999941681
2017-07-24,2779.44,2793.18,2709.0,2749.42,26803,1201,268029999999973197
2017-07-25,2749.01,2770.83,2439.59,2450.0,37948,1201,379479999999962052
2017-07-26,2492.27,2601.12,2397.01,2486.95,26718,1201,267179999999973282
2017-07-27,2489.0,2590.38,2438.51,2573.72,21434,1201,214339999999978566
2017-07-28,2580.51,2818.99,2580.51,2733.0,34747,1201,347429999999965257
2017-07-31,2706.7,2874.24,2689.01,2874.24,45265,1201,452649999999954735
2017-08-01,2875.69,2913.26,2670.02,2735.72,47284,1201,472839999999952716
2017-08-02,2724.01,2750.18,2659.91,2678.52,27527,1201,275269999999972473
2017-08-03,2674.01,2789.14,2639.01,2768.95,21805,1201,218049999999978195
2017-08-04,2774.35,2871.1,2750.04,2820.99,24605,1201,246049999999975395
2017-08-07,3252.71,3409.99,3179.0,3329.0,30804,1201,0
2017-08-08,3329.98,3482.41,3329.98,3436.35,20590,1201,0
2017-08-09,3437.17,3444.0,3226.62,3350.7,36744,1201,0
2017-08-10,3350.69,3440.98,3289.03,3413.49,19974,1201,0
2017-08-11,3413.7,3567.99,3397.01,3567.61,20922,1201,0
2017-08-14,4006.51,4321.99,3974.04,4251.98,33401,1201,0
2017-08-15,4248.91,4423.42,3801.14,4060.6,33032,1201,0
2017-08-16,4062.99,4363.96,3922.01,4337.0,32258,1201,0
2017-08-17,4336.62,4462.99,4174.02,4312.24,35201,1201,0
2017-08-18,4313.14,4349.0,4010.85,4041.01,24059,1201,0
2017-08-21,4115.0,4137.0,3949.01,3986.99,45647,1201,0
2017-08-22,3987.0,4134.35,3586.6,4062.01,38572,1201,0
2017-08-23,4062.97,4241.79,4010.79,4123.37,20065,1201,0
2017-08-24,4123.68,4237.99,4080.16,4223.0,23911,1201,0
2017-08-25,4223.5,4445.34,4212.0,4307.95,18228,1201,0
2017-08-28,4358.64,4358.99,4189.0,4328.85,30023,1201,0
2017-08-29,4328.78,4635.83,4328.68,4581.05,24585,1201,0
2017-08-30,4582.52,4629.83,4494.56,4563.99,15211,1201,0
2017-08-31,4564.0,4763.02,4541.87,4732.0,12263,1201,0
2017-09-01,4732.06,4909.0,4700.0,4873.41,7167,1201,0
2017-09-04,4569.98,4638.95,4228.17,4509.0,41451,1201,0
2017-09-05,4509.02,4569.92,4233.91,4446.04,60412,1201,0
2017-09-06,4446.04,4685.99,4410.17,4557.25,31017,1201,0
2017-09-07,4551.56,4658.39,4469.56,4563.48,32550,1301,0
2017-09-08,4562.64,4672.98,4128.42,4212.7,23904,1301,0
2017-09-11,4277.21,4353.0,4104.32,4180.47,35671,1301,0
2017-09-12,4179.4,4367.99,4073.05,4167.95,20207,1301,0
2017-09-13,4167.8,4192.31,3719.02,3882.0,39390,1301,0
2017-09-14,3883.5,3937.99,3233.0,3385.98,38826,1301,0
2017-09-15,3385.96,3885.31,2968.01,3724.09,60123,1401,0
2017-09-18,3751.56,4112.2,3702.89,3995.04,45636,1401,0
2017-09-19,3997.0,4113.16,3838.75,3893.55,39615,1401,0
2017-09-20,3893.56,4036.99,3838.02,3948.51,23613,1401,0
2017-09-21,3947.13,3959.6,3560.97,3642.94,30794,1401,0
2017-09-22,3642.81,3755.75,3502.99,3602.0,28792,1401,0
2017-09-25,3660.31,3958.34,3652.32,3926.02,14709,1401,0
2017-09-26,3926.02,3952.99,3842.29,3896.39,20597,1401,0
2017-09-27,3896.78,4178.41,3869.05,4142.27,14683,1401,0
2017-09-28,4142.27,4262.94,4115.04,4152.5,15599,1401,0
2017-09-29,4153.0,4205.98,4003.17,4152.91,9119,1401,0
2017-10-02,4334.5,4462.99,4333.01,4368.0,4740,1401,0
2017-10-03,4369.99,4407.95,4233.01,4270.47,6159,1401,0
2017-10-04,4270.54,4336.52,4172.01,4187.88,8568,1401,0
2017-10-05,4187.88,4355.33,4138.02,4334.23,8253,1401,0
2017-10-06,4335.38,4399.98,4288.0,4335.02,4828,1401,0
2017-10-09,4569.45,4868.29,4554.01,4830.18,10651,1200,0
2017-10-10,4830.09,4918.64,4725.78,4857.67,9755,1401,0
2017-10-11,4857.66,4862.48,4691.78,4815.44,11943,1401,0
2017-10-12,4815.52,5384.59,4777.5,5304.57,20315,1401,0
2017-10-13,5305.4,5853.69,5260.32,5594.72,26501,1401,0
2017-10-16,5512.99,5745.99,5491.23,5682.7,22619,1401,0
2017-10-17,5682.59,5773.3,5518.08,5568.0,11691,1401,0
2017-10-18,5569.0,5593.88,5095.01,5508.87,14117,1401,0
2017-10-19,5510.44,5737.8,5488.0,5689.68,12175,1401,0
2017-10-20,5689.7,6051.99,5623.0,5978.01,10989,1401,0
2017-10-23,5871.19,6045.02,5643.98,5903.0,15937,1401,0
2017-10-24,5905.18,5920.7,5544.01,5582.21,21203,1401,0
2017-10-25,5582.26,5681.99,5364.73,5666.37,19348,1401,0
2017-10-26,5668.87,5977.99,5639.45,5830.0,10086,1401,0
2017-10-27,5838.0,5986.0,5701.8,5747.01,7125,1401,0
2017-10-29,6177.57,6207.0,6116.56,6174.77,286,2400,0
2017-10-30,6174.77,6196.0,6021.0,6080.72,5565,0,0
2017-10-31,6080.72,6413.12,6080.72,6386.77,8085,1401,0
2017-11-01,6386.95,6643.0,6353.33,6589.01,11527,1401,0
2017-11-02,6588.01,7437.99,6577.8,7077.9,26926,1401,0
2017-11-03,7077.89,7442.98,6943.89,7237.95,17321,1401,0
2017-11-06,7372.51,7446.78,6926.61,7119.63,25885,1200,0
2017-11-07,7119.62,7221.1,6936.0,7068.4,20116,1801,0
2017-11-08,7064.7,7890.99,7028.0,7248.76,21574,1401,0
2017-11-09,7252.17,7477.0,7073.0,7116.27,18141,1401,0
2017-11-10,7116.27,7337.01,6419.04,6579.0,20782,1401,0
2017-11-13,5900.09,6832.99,5640.81,6508.01,29359,1401,0
2017-11-14,6508.01,6736.0,6438.43,6575.0,26792,1401,0
2017-11-15,6575.01,7340.99,6543.01,7298.05,16969,1401,0
2017-11-16,7298.19,7882.0,7118.01,7881.01,12041,1401,0
2017-11-17,7881.0,7976.5,7529.0,7676.0,16485,1401,0
2017-11-20,8028.0,8285.92,7948.09,8261.91,5420,1401,0
2017-11-21,8261.96,8367.8,7791.5,8149.69,9145,1401,0
2017-11-22,8146.82,8291.97,7988.24,8207.99,5562,1401,0
2017-11-23,8208.0,8273.36,8096.0,8162.97,6325,1401,0
2017-11-24,8162.98,8316.99,7895.83,8267.0,6061,1401,0
2017-11-27,9423.0,9787.99,9350.07,9663.0,13155,1401,0
2017-11-28,9662.96,9982.93,9620.01,9956.79,5762,1401,0
2017-11-29,9956.76,11474.98,8679.99,10239.98,28742,1401,0
2017-11-30,10242.7,10815.0,9105.6,9643.96,39338,6001,0
2017-12-01,9627.5,10902.0,9473.0,10854.0,32784,4400,0
2017-12-04,10989.38,11514.97,10521.02,11420.01,15669,15001,0
2017-12-05,11420.76,11916.0,11420.01,11681.0,17214,2838,0
2017-12-06,11681.0,13141.07,11523.0,13106.0,28010,4150,0
2017-12-07,13106.0,16038.0,13068.0,15844.0,40633,0,0
2017-12-08,15844.0,17113.0,13845.5,15574.0,42174,0,0
2017-12-11,14328.0,17395.0,14255.0,17035.0,42554,0,0
2017-12-12,17035.0,17496.0,16124.19,17001.0,34126,0,0
2017-12-13,17002.0,17209.0,15038.5,15909.39,41289,0,0
2017-12-14,15909.39,16353.78,15373.37,16258.95,6039,2197,0
2017-12-15,16258.95,17888.95,16152.87,17444.46,6719,3305,0
2017-12-18,18828.95,19383.95,17746.95,18584.95,6963,3499,0
2017-12-19,18584.95,18973.74,16508.95,16690.06,7184,0,0
2017-12-20,16690.06,17721.61,15618.95,16119.45,14184,0,0
2017-12-21,16119.45,17280.45,14753.45,15487.45,38451,2410,0
2017-12-22,15487.45,15764.45,10649.45,13434.45,45103,0,0
2017-12-26,14994.45,15984.5,14575.0,15780.5,15473,4422,0
2017-12-27,15780.5,16442.76,14408.0,15127.16,26540,2605,0
2017-12-28,15127.16,15412.5,13216.69,13746.0,30767,1197,0
2017-12-29,13746.0,15044.96,13746.0,14117.34,27269,0,0
2018-01-02,13211.5,15231.56,13124.0,14722.15,14934,4949,0
2018-01-03,14722.15,15375.47,14446.39,14970.08,27621,5688,0
2018-01-04,14970.08,15320.0,14082.5,14857.0,27674,2955,0
2018-01-05,14857.0,16851.53,14721.67,16765.2,26300,3054,0
2018-01-08,16145.5,16430.5,13634.45,14796.29,25144,968,0
2018-01-09,14796.29,15295.95,14067.92,14444.95,21451,3402,0
2018-01-10,14444.93,14649.92,13292.25,14421.32,25409,3868,0
2018-01-11,14421.33,14871.68,12682.82,13390.35,26325,2453,0
2018-01-12,13390.35,14048.82,12710.0,13655.9,24374,700,0
2018-01-15,13247.5,14247.5,13247.5,13840.81,18620,4550,0
2018-01-16,13840.81,13861.5,10181.93,10471.0,32126,0,0
2018-01-17,10471.0,11449.45,9221.05,11286.5,40639,0,0
2018-01-18,11285.5,11847.5,10462.0,11345.5,48703,3550,0
2018-01-19,11345.5,11829.5,10599.98,11250.5,44984,0,0
2018-01-22,11253.5,11831.0,9958.5,10298.0,38441,6700,0
2018-01-23,10297.5,11647.5,9967.5,10923.5,38588,0,0
2018-01-24,10923.0,11481.5,10391.0,11159.5,34922,6150,0
2018-01-25,11159.5,11664.5,10805.5,11201.0,34080,6900,0
2018-01-26,11201.0,11592.5,10251.5,10821.5,33592,0,0
2018-01-29,11865.5,11906.5,10234.5,11259.5,28256,0,0
2018-01-30,11259.5,11259.5,9666.0,10190.5,32681,3600,0
2018-01-31,10190.5,10474.5,9574.5,10034.5,34724,0,0
2018-02-01,10034.5,10260.0,8885.55,9266.05,42224,4175,0
2018-02-02,9266.05,9695.0,7915.0,8574.2,55380,2430,0
2018-02-05,8050.05,8392.3,7153.7,7227.25,34917,0,0
2018-02-07,7636.6,8617.67,7579.1,8056.79,37403,779,0
2018-02-08,8048.69,8604.28,7510.0,8167.55,77845,3556,0
2018-02-09,8129.78,8729.42,7720.03,8520.67,77298,2354,0
2018-02-12,8262.25,8884.83,7991.55,8792.92,79402,3629,0
2018-02-13,8793.69,8960.1,8325.81,8522.12,79538,4143,0
2018-02-14,8521.24,9346.95,8430.0,9249.74,77535,2582,0
2018-02-15,9249.74,10200.93,9195.02,9876.76,76950,902,0
2018-02-16,9881.07,10267.99,9675.76,10062.47,79763,3782,0
2018-02-19,10775.74,11227.78,10297.66,11032.51,80306,2729,0
2018-02-20,11059.02,11712.5,11007.35,11687.34,78990,2453,0
2018-02-21,11668.7,11749.1,10223.58,10253.86,77094,0,0
2018-02-22,10272.08,10902.43,9696.57,9871.04,77813,3238,0
2018-02-23,9897.54,10371.31,9566.52,9896.61,79708,1971,0
2018-02-26,9568.97,10429.11,9344.55,10349.52,78505,2537,0
2018-02-27,10337.85,10819.67,10115.93,10711.01,79280,3815,0
2018-02-28,10733.21,11033.86,10333.13,10537.44,77415,2932,0
2018-03-01,10488.77,11052.86,10188.74,10897.95,78117,3995,0
2018-03-02,10902.49,11144.92,10742.58,10985.03,76971,3077,0
2018-03-05,11375.15,11657.51,11239.11,11619.39,70640,326,0
2018-03-06,11614.13,11614.13,10531.39,10757.73,78077,0,0
2018-03-07,10758.03,10879.75,9422.31,9912.77,76539,1327,0
2018-03-08,9909.66,10101.88,9047.79,9288.73,76623,1497,0
2018-03-09,9277.62,9377.49,8333.22,9000.35,75355,0,0
2018-03-12,9515.03,9861.61,8715.32,9067.34,78259,0,0
2018-03-13,9067.34,9450.5,8804.74,9088.3,78264,4010,0
2018-03-14,9088.03,9324.95,7913.38,8011.09,76973,3385,0
2018-03-15,8013.63,8393.67,7648.24,8258.04,75359,2802,0
2018-03-16,8256.59,8581.42,7881.16,8465.14,79328,4155,0
2018-03-19,8219.99,8683.33,8035.83,8355.83,77346,2938,0
2018-03-20,8356.83,9019.67,8286.74,8956.71,79081,1210,0
2018-03-21,8956.84,9156.55,8723.2,8883.51,79395,2806,0
2018-03-22,8884.98,9066.31,8469.6,8571.73,79828,2676,0
2018-03-23,8572.99,8733.66,8250.57,8617.5,77732,1423,0
2018-03-26,8571.3,8621.0,7800.68,7865.86,77073,4102,0
2018-03-27,7844.34,8237.56,7709.99,7967.91,77039,2529,0
2018-03-28,7964.72,8072.78,7689.88,7873.56,78039,3214,0
2018-03-29,7869.89,7969.83,7106.39,7106.39,76076,0,0
2018-03-30,7066.28,7299.67,6522.71,6829.8,72292,707,0
2018-04-02,6859.52,7076.47,6724.87,6887.81,78559,4432,0
2018-04-03,6900.1,7405.87,6890.62,7365.9,50775,3146,0
2018-04-04,7367.26,7411.39,6701.54,6809.91,78218,3131,0
2018-04-05,6813.75,6893.27,6545.5,6726.25,78077,4624,0
2018-04-06,6726.25,6816.26,6475.67,6567.89,77105,4985,0
2018-04-09,6922.23,7144.48,6578.03,6627.97,75726,0,0
2018-04-10,6622.68,6839.53,6620.33,6818.63,75783,5338,0
2018-04-11,6809.67,6935.29,6748.76,6860.96,76926,5155,0
2018-04-12,6858.77,8029.04,6724.46,7698.67,72888,0,0
2018-04-13,7692.86,8196.06,7661.79,7861.37,75688,3221,0
2018-04-16,8248.61,8390.82,7870.89,7958.84,78632,4702,0
2018-04-17,7957.92,8128.28,7777.91,7876.09,79201,3879,0
2018-04-18,7884.21,8206.93,7826.21,8155.9,79106,3849,0
2018-04-19,8152.24,8266.74,8042.39,8202.41,78696,4154,0
2018-04-20,8204.77,8534.2,8183.56,8489.22,77808,3403,0
2018-04-23,8866.8,8967.74,8726.21,8888.26,78798,1121,0
2018-04-24,8899.47,9437.98,8876.33,9416.7,76158,3452,0
2018-04-25,9416.98,9725.17,8720.9,9034.42,73110,3850,0
2018-04-26,9035.63,9143.01,8615.16,9066.37,73526,4531,0
2018-04-27,9066.37,9350.71,8913.06,8948.09,76556,1115,0
2018-04-30,9262.62,9410.17,9077.86,9245.54,76101,2241,0
2018-05-01,9235.44,9253.61,8785.87,8976.94,74317,4212,0
2018-05-02,8985.62,9158.09,8941.58,9129.65,74916,4284,0
2018-05-03,9155.82,9699.99,9132.44,9627.07,71733,0,0
2018-05-04,9623.55,9762.78,9499.88,9640.43,75031,4177,0
2018-05-07,9474.94,9597.49,9142.63,9406.21,76781,3277,0
2018-05-08,9405.24,9419.99,9000.89,9125.03,76991,3310,0
2018-05-09,9133.48,9334.68,8940.96,9221.23,78097,4278,0
2018-05-10,9208.14,9359.96,9016.41,9058.07,78352,4142,0
2018-05-11,9062.56,9096.66,8345.27,8387.48,74913,3142,0
2018-05-14,8686.1,8867.73,8253.48,8813.76,74976,3278,0
2018-05-15,8775.74,8829.17,8379.37,8492.12,76640,4257,0
2018-05-16,8492.12,8525.47,8068.89,8258.12,77351,6001,0
2018-05-17,8262.87,8467.11,8078.91,8172.33,78291,5404,0
2018-05-18,8163.87,8245.0,7895.6,8199.51,77566,4062,0
2018-05-21,8536.28,8558.36,8286.19,8378.99,78192,6001,0
2018-05-22,8378.99,8394.09,8039.59,8081.38,78844,6001,0
2018-05-23,8081.38,8088.4,7407.74,7538.7,73673,6001,0
2018-05-24,7538.7,7701.5,7251.1,7469.98,43848,6003,0
2018-05-28,7292.44,7412.77,7136.17,7204.8,35970,2000,0
2018-05-29,7204.85,7498.55,7003.15,7488.6,78671,2000,0
2018-05-30,7486.0,7524.79,7241.77,7321.75,79968,2000,0
2018-05-31,7323.3,7592.5,7281.36,7533.5,69720,50,0
2018-06-01,7533.5,7604.0,7336.0,7434.0,63756,50,0
2018-06-04,7693.61,7752.0,7441.5,7519.0,64410,0,0
2018-06-05,7519.0,7656.5,7351.5,7622.5,78894,50,0
2018-06-06,7622.5,7675.5,7473.5,7612.5,86067,50,0
2018-06-07,7613.5,7743.0,7571.83,7658.5,49845,9,0
2018-06-08,7659.5,7689.0,7534.0,7639.0,33285,7,0
2018-06-11,6685.34,6832.5,6636.5,6754.0,66345,49,0
2018-06-12,6754.0,6903.0,6438.5,6527.0,29778,1,0
2018-06-13,6527.0,6617.0,6115.0,6253.0,41073,1,0
2018-06-14,6253.0,6701.0,6220.43,6643.5,39322,0,0
2018-06-15,6643.5,6655.0,6432.0,6490.0,35881,1,0
2018-06-18,6457.66,6786.0,6379.5,6724.0,23406,10,0
2018-06-19,6724.0,6828.5,6665.5,6688.5,19369,50,0
2018-06-20,6688.5,6809.0,6550.5,6740.5,15856,10,0
2018-06-21,6740.5,6784.0,6675.79,6716.5,16541,10,0
2018-06-22,6717.5,6748.0,5990.0,6063.5,27539,0,0
2018-06-25,6161.0,6336.5,6070.0,6245.0,29047,10,0
2018-06-26,6245.0,6271.0,6124.0,6182.5,25124,50,0
2018-06-27,6182.5,6252.5,5984.5,6119.0,26471,10,0
2018-06-28,6119.0,6175.5,6021.0,6044.0,22011,1,0
2018-06-29,6044.0,6044.0,5779.5,5895.73,43496,0,0
2018-07-02,6342.53,6667.19,6270.69,6619.01,55532,0,0
2018-07-03,6619.01,6665.99,6533.0,6612.43,50929,1,0
2018-07-04,6616.58,6786.68,6413.2,6684.17,46634,1,0
2018-07-05,6684.17,6700.0,6445.31,6505.99,56809,1,0
2018-07-06,6506.0,6598.7,6419.92,6528.46,53305,1,0
2018-07-09,6705.96,6722.25,6624.63,6658.28,42039,6601,0
2018-07-10,6658.28,6776.0,6265.95,6351.26,46629,6601,0
2018-07-11,6351.29,6374.5,6237.84,6318.78,47438,6601,0
2018-07-12,6317.36,6348.19,6052.59,6137.03,43697,6601,0
2018-07-13,6137.03,6304.25,6039.2,6148.64,38104,6601,0
2018-07-16,6337.31,6690.79,6300.63,6623.59,36813,6601,0
2018-07-17,6623.59,7434.85,6608.35,7284.11,42802,6601,0
2018-07-18,7284.11,7548.03,7206.15,7303.18,37906,6601,0
2018-07-19,7303.15,7476.94,7245.0,7383.43,34160,6601,0
2018-07-20,7383.43,7658.82,7233.0,7322.29,34389,6601,0
2018-07-23,7485.16,7765.36,7305.91,7667.86,36959,6601,0
2018-07-24,7667.86,8319.69,7657.16,8185.09,39158,6601,0
2018-07-25,8185.09,8441.07,8016.22,8147.01,32666,6601,0
2018-07-26,8147.01,8281.76,8057.48,8105.91,25976,6601,0
2018-07-27,8107.96,8240.26,7765.48,8200.2,28898,6601,0
2018-07-30,8159.0,8252.0,7824.4,8117.08,28209,6601,0
2018-07-31,8117.08,8163.19,7624.13,7661.2,29255,6601,0
2018-08-01,7661.2,7744.0,7423.0,7447.11,30090,6601,0
2018-08-02,7447.11,7676.98,7407.0,7507.93,29378,6601,0
2018-08-03,7507.93,7543.47,7253.37,7348.49,28052,6601,0
2018-08-06,7013.73,7124.92,6811.0,6887.0,18122,6601,0
2018-08-07,6887.0,7115.39,6802.06,6841.22,16797,6601,0
2018-08-08,6841.22,6848.1,6094.93,6282.07,23913,6601,0
2018-08-09,6282.11,6516.99,6156.0,6484.99,20722,6601,0
2018-08-10,6484.99,6594.0,6098.35,6149.98,22167,6601,0
2018-08-13,6301.52,6507.0,6108.0,6248.43,19453,6601,0
2018-08-14,6248.43,6249.81,5847.0,6039.41,27113,6601,0
2018-08-15,6036.17,6595.5,6033.16,6348.15,28535,6601,0
2018-08-16,6348.15,6443.63,6180.44,6216.3,28419,6601,0
2018-08-17,6216.38,6524.99,6190.91,6446.73,26078,6601,0
2018-08-20,6503.07,6511.98,6348.35,6422.81,20849,6601,0
2018-08-21,6422.81,6444.98,6190.9,6417.98,19516,6601,0
2018-08-22,6417.98,6836.99,6250.81,6293.82,18240,6601,0
2018-08-23,6293.92,6451.42,6217.0,6383.56,14619,6601,0
2018-08-24,6383.56,6613.59,6377.66,6577.01,15903,6601,0
2018-08-27,6646.94,6728.86,6606.17,6681.59,14834,6601,0
2018-08-28,6681.59,7091.99,6672.3,7048.69,16703,6601,0
2018-08-29,7048.74,7090.02,6857.0,7007.96,17892,6601,0
2018-08-30,7010.01,7027.05,6759.28,6882.44,15374,6601,0
2018-08-31,6882.44,7067.0,6846.0,7006.65,18077,6601,0
2018-09-03,7245.84,7300.5,7156.89,7264.72,17012,6601,0
2018-09-04,7264.72,7375.55,7197.0,7327.13,14817,6601,0
2018-09-05,7327.13,7355.08,6798.0,6913.44,19983,6601,0
2018-09-06,6913.44,6947.14,6220.0,6401.11,23801,6601,0
2018-09-07,6399.0,6491.99,6289.0,6407.03,23555,6601,0
2018-09-10,6351.37,6356.99,6175.37,6268.18,19781,6601,0
2018-09-11,6268.19,6368.32,6129.05,6216.37,20552,6601,0
2018-09-12,6216.37,6311.48,6159.89,6273.08,16414,6601,0
2018-09-13,6273.08,6498.97,6254.3,6433.0,14880,6601,0
2018-09-14,6433.0,6551.44,6349.0,6502.73,18883,6601,0
2018-09-17,6463.06,6497.24,6173.77,6181.03,25727,6601,0
2018-09-18,6176.73,6357.0,6175.63,6280.25,15203,6601,0
2018-09-19,6278.18,6475.48,6067.0,6389.92,13030,6601,0
2018-09-20,6389.92,6416.98,6300.63,6342.26,12984,6601,0
2018-09-21,6342.25,6739.99,6322.0,6686.39,22723,6601,0
2018-09-24,6645.07,6688.66,6527.0,6593.03,15414,6601,0
2018-09-25,6593.03,6596.99,6291.08,6341.6,17962,6601,0
2018-09-26,6341.6,6505.8,6331.31,6461.76,15824,6601,0
2018-09-27,6461.76,6703.85,6396.23,6660.16,13960,6601,0
2018-09-28,6660.16,6758.98,6492.6,6608.79,20951,6601,0
2018-10-01,6518.3,6604.77,6444.57,6514.91,13376,6601,0
